#timestamp x y z q_x q_y q_z q_w
1735285350.353415,-0.063621286115162,0.196071216715076,0.298933153509684,-0.011977710016755,-0.010821128821840,0.012031641008214,0.999797318084233
1735285350.453415,-0.066165993138381,0.188104652807439,0.298793861633716,-0.011913669315879,-0.010793329540818,0.011964131166389,0.999799193881595
1735285350.564415,-0.068618417271590,0.191959055134772,0.300014556840089,-0.011805960399239,-0.010935103967261,0.012019358762314,0.999798268559822
1735285350.654415,-0.066836821910359,0.191664766856035,0.300259363139074,-0.011895506655306,-0.010842799628980,0.011989171914622,0.999798574901175
1735285350.756415,-0.067395240201195,0.192348805244322,0.300950387660429,-0.011897982025125,-0.010836416366666,0.011997222963979,0.999798518075122
1735285350.858415,-0.067918809596155,0.193193041568945,0.301645951359323,-0.011904362571136,-0.010831448464717,0.012008929006755,0.999798355419752
1735285350.947415,-0.067982623749450,0.192864979317754,0.301620309287750,-0.011887471584074,-0.010844350337613,0.012000899935661,0.999798512944397
1735285351.052415,-0.068360325888967,0.193476438517377,0.301328531473079,-0.011893838606601,-0.010821478195630,0.011993888665867,0.999798769176844
1735285351.151415,-0.068414145771369,0.193205752433821,0.301606145797076,-0.011886196032745,-0.010858854145475,0.011995059834904,0.999798440771976
1735285351.256418,-0.068764702093592,0.193608764384180,0.301344315543108,-0.011899473719228,-0.010832107122881,0.012004006805791,0.999798465592486
1735285351.352412,-0.069202864488907,0.193017962062583,0.301491805169906,-0.011890508356384,-0.010844837899770,0.011999721739854,0.999798485686050
1735285351.459415,-0.069485046122999,0.193104693214318,0.300938259528145,-0.011881041088345,-0.010845094631450,0.012025245500594,0.999798288784163
1735285351.554418,-0.069668567626384,0.193183642489621,0.300819991647199,-0.011894490592730,-0.010841526738447,0.012009734743131,0.999798354000905
1735285351.659412,-0.070601633055174,0.193844734534562,0.301227946177938,-0.011894611881161,-0.010833374611496,0.012008691846747,0.999798453450921
1735285351.756418,-0.070233064744407,0.193785988517271,0.300976568934506,-0.011902870837727,-0.010827965903555,0.012004825865680,0.999798460178923
1735285351.857412,-0.070722653697436,0.193483101202372,0.300742320738912,-0.011893405444173,-0.010849662866960,0.012009800699732,0.999798277858971
1735285351.933415,-0.070804449460623,0.193615510516042,0.300730175993056,-0.011878267281373,-0.010858699361102,0.012004541424973,0.999798422883209
1735285352.036415,-0.070373641738920,0.193803037887402,0.300926123666933,-0.011892185269832,-0.010848890182864,0.012023286656842,0.999798138670639
1735285352.145415,-0.069322229744566,0.194161866483234,0.300653091665416,-0.011882361444344,-0.010843448157281,0.012029310554328,0.999798242049941
1735285352.237418,-0.069547854524726,0.194163449532652,0.300370239105081,-0.011886697040655,-0.010853150722998,0.012033743028525,0.999798031895228
1735285352.338412,-0.070697468894980,0.193815560320983,0.300589594525802,-0.011884447717388,-0.010854182814918,0.012026655407927,0.999798132713585
1735285352.443415,-0.070954181044875,0.193790028168730,0.300923276502689,-0.011905602658488,-0.010805014313465,0.012022614641453,0.999798462205363
